,period_begin,occupancy,age_median,airport_distance,airport_volume,railroad_distance,asset_value_momentum,rank_desirability,rank_fiscal_health_tax,CPI,Inflation,Avg_household_size,Median_household_income,Employment_in_industry,Employment_in_services,Employment_in_agriculture,Labor_force_participation_rate,Real_GDP_per_capita,Real_GDP_per_worker,Prop_GVA_industries,Prop_GVA_construction,Male_15_64,Female_15_64,Prop_further_educ,Pop_growth,Real_GDP_growth,Unemp_growth,remote_work_share,State,City,Property_Type
3184,2019-07-31,0.85,41.18455377,14.80339219,352814452.0,1.54630961,0.01448804,51.0,24.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.27,OH,Cleveland,Office
3185,2019-08-31,0.8890802,41.22243431,15.00329699,333269009.0,1.75011042,0.03012909,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.23,OH,Cleveland,Office
3186,2019-09-30,0.8890802,41.22243431,15.00329699,333269009.0,1.75011042,0.03012909,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.88,OH,Cleveland,Office
3187,2019-10-31,0.88883715,41.22243431,15.00329699,333269009.0,1.75011042,0.03591575,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,4.1,OH,Cleveland,Office
3188,2019-11-30,0.88883715,41.22243431,15.00329699,333269009.0,1.75011042,0.03591575,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.48,OH,Cleveland,Office
3189,2019-12-31,0.88883715,41.22243431,15.00329699,333269009.0,1.75011042,0.03591575,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.32,OH,Cleveland,Office
3190,2020-01-31,0.88883715,41.22243431,15.00329699,333269009.0,1.75011042,0.03182977,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,3.42,OH,Cleveland,Office
3191,2020-02-29,0.89484002,41.22243431,15.00329699,333269009.0,1.75011042,0.01659893,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,3.82,OH,Cleveland,Office
3192,2020-03-31,0.89484002,41.22243431,15.00329699,333269009.0,1.75011042,0.01659893,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,4.67,OH,Cleveland,Office
3193,2020-04-30,0.89381659,41.22243431,15.00329699,333269009.0,1.75011042,0.0117552,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.64,OH,Cleveland,Office
3194,2020-05-31,0.89381659,41.22243431,15.00329699,333269009.0,1.75011042,-0.06018814,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,6.97,OH,Cleveland,Office
3195,2020-06-30,0.89381659,41.22243431,15.00329699,333269009.0,1.75011042,-0.06018814,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.29,OH,Cleveland,Office
3196,2020-07-31,0.89676027,41.22243431,15.00329699,333269009.0,1.75011042,-0.04537522,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.24,OH,Cleveland,Office
3197,2020-08-31,0.89676221,41.30324118,15.00329699,333269009.0,1.75011042,-0.04565314,49.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.95,OH,Cleveland,Office
3198,2020-09-30,0.89676221,41.30324118,15.00329699,333269009.0,1.75011042,-0.04141164,49.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.77,OH,Cleveland,Office
3199,2020-10-31,0.89676221,41.30324118,15.00329699,333269009.0,1.75011042,-0.04141164,49.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,9.35,OH,Cleveland,Office
3200,2020-11-30,0.89676221,41.30324118,15.00329699,333269009.0,1.75011042,-0.04141164,49.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,8.74,OH,Cleveland,Office
3201,2020-12-31,0.89676221,41.30324118,15.00329699,333269009.0,1.75011042,-0.04141164,49.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,9.2,OH,Cleveland,Office
3202,2021-01-31,0.897,41.30324118,15.00329699,333269009.0,1.75011042,-0.04363537,49.0,20.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.32,OH,Cleveland,Office
3203,2021-02-28,0.88300239,41.30324118,15.00329699,333269009.0,1.75011042,-0.01845518,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.71,OH,Cleveland,Office
3204,2021-03-31,0.88300239,41.30324118,15.00329699,333269009.0,1.75011042,-0.01845518,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.56,OH,Cleveland,Office
3205,2021-04-30,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.00314929,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.79,OH,Cleveland,Office
3206,2021-05-31,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.00314929,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.2,OH,Cleveland,Office
3207,2021-06-30,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.00314929,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.16,OH,Cleveland,Office
3208,2021-07-31,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.04398531,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.19,OH,Cleveland,Office
3209,2021-08-31,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.0277164,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.85,OH,Cleveland,Office
3210,2021-09-30,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.0277164,41.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.73,OH,Cleveland,Office
3211,2021-10-31,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.05121562,40.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,10.69,OH,Cleveland,Office
3212,2021-11-30,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.05121562,40.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,11.39,OH,Cleveland,Office
3213,2021-12-31,0.889,41.30324118,15.00329699,333269009.0,1.75011042,0.05121562,40.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.65,OH,Cleveland,Office
3214,2022-01-31,0.889,41.34001991,15.00329699,333269009.0,1.75011042,0.04633118,38.0,12.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,10.29,OH,Cleveland,Office
3215,2022-02-28,0.88331437,41.48003514,15.5434316,363416183.0,2.12186258,0.0462226,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,11.96,OH,Cleveland,Office
3216,2022-03-31,0.88331437,41.48003514,15.5434316,363416183.0,2.12186258,0.0462226,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,12.62,OH,Cleveland,Office
3217,2022-04-30,0.88,41.48003514,15.5434316,363416183.0,2.12186258,0.06021577,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,17.68,OH,Cleveland,Office
3218,2022-05-31,0.88,41.48003514,15.5434316,363416183.0,2.12186258,0.06021577,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,17.19,OH,Cleveland,Office
3219,2022-06-30,0.88,41.48003514,15.5434316,363416183.0,2.12186258,0.06021577,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,17.8,OH,Cleveland,Office
3220,2022-07-31,0.88,41.48003514,15.5434316,363416183.0,2.12186258,0.05371465,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,14.37,OH,Cleveland,Office
3221,2022-08-31,0.88,41.48003514,15.5434316,363416183.0,2.12186258,0.01198404,38.0,16.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,12.11,OH,Cleveland,Office
3222,2022-09-30,0.88,41.48003514,15.5434316,363416183.0,2.12186258,-0.01696452,38.0,16.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,12.65,OH,Cleveland,Office
3223,2022-10-31,0.88,41.48003514,15.5434316,363416183.0,2.12186258,-0.01696452,38.0,16.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,13.95,OH,Cleveland,Office
3224,2022-11-30,0.88,41.48003514,15.5434316,363416183.0,2.12186258,-0.08358987,38.0,16.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,13.15,OH,Cleveland,Office
3225,2022-12-31,0.88,41.48003514,15.5434316,363416183.0,2.12186258,-0.08358987,38.0,16.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,12.68,OH,Cleveland,Office
3226,2023-01-31,0.88,41.53776081,15.5434316,363416183.0,2.12186258,-0.08997091,38.0,16.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,13.37,OH,Cleveland,Office
3227,2023-02-28,0.86985723,41.53776081,15.50406989,262400196.0,2.09468836,-0.14366249,39.0,22.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,10.42,OH,Cleveland,Office
3228,2023-03-31,0.86985723,41.53776081,15.50406989,262400196.0,2.09468836,-0.14366249,39.0,22.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,10.0,OH,Cleveland,Office
3229,2023-04-30,0.863,41.53776081,15.50406989,262400196.0,2.09468836,-0.25153179,39.0,22.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,10.11,OH,Cleveland,Office
3230,2023-05-31,0.863,41.53776081,15.50406989,262400196.0,2.09468836,-0.25153179,39.0,22.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,9.04,OH,Cleveland,Office
3231,2023-06-30,0.863,41.30907005,15.50406989,262400196.0,2.09468836,-0.2742695,39.0,22.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,8.2,OH,Cleveland,Office
3232,2023-07-31,0.863,41.30907005,15.50406989,262400196.0,2.09468836,-0.2742695,39.0,22.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,8.93,OH,Cleveland,Office
3233,2023-08-31,0.863,41.30907005,15.50406989,262400196.0,2.09468836,-0.31996435,37.0,14.0,137.53,4.13,2.86,49558.5,18.91,80.08,1.0,47.01,34982.7,122475.55,20.24,1.92,-0.73,-1.25,45.05,-0.86,0.01,20.23,9.74,OH,Cleveland,Office
3234,2019-01-31,0.88231995,41.35531101,15.26094219,375769937.0,1.71834665,-0.01423343,46.0,18.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,4.16,OH,Cleveland,Mall
3235,2019-02-28,0.88101413,41.35531101,15.26094219,375769937.0,1.71834665,-0.01423343,46.0,22.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,4.49,OH,Cleveland,Mall
3236,2019-03-31,0.88101413,41.35531101,15.25891898,375769937.0,1.7186218,-0.01423343,46.0,22.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.41,OH,Cleveland,Mall
3237,2019-04-30,0.88101413,41.35531101,15.25891898,375769937.0,1.7186218,-0.0136471,46.0,22.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.66,OH,Cleveland,Mall
3238,2019-05-31,0.88101413,41.35531101,15.25891898,375769937.0,1.7186218,-0.0136471,46.0,22.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,4.06,OH,Cleveland,Mall
3239,2019-06-30,0.88101413,41.35531101,15.25891898,375769937.0,1.7186218,-0.01430112,46.0,22.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.77,OH,Cleveland,Mall
3240,2019-07-31,0.88101413,41.35531101,15.25891898,375769937.0,1.7186218,-0.01430112,46.0,22.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.27,OH,Cleveland,Mall
3241,2019-08-31,0.89105595,41.4022523,15.52206405,347847316.0,1.92983536,-0.0190217,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.23,OH,Cleveland,Mall
3242,2019-09-30,0.89105595,41.4022523,15.52206405,347847316.0,1.92983536,-0.0190217,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.88,OH,Cleveland,Mall
3243,2019-10-31,0.891,41.4022523,15.52206405,347847316.0,1.92983536,-0.00820268,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,4.1,OH,Cleveland,Mall
3244,2019-11-30,0.891,41.4022523,15.52206405,347847316.0,1.92983536,-0.00820268,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.48,OH,Cleveland,Mall
3245,2019-12-31,0.891,41.4022523,15.52206405,347847316.0,1.92983536,-0.00820268,45.0,11.0,115.68,1.33,2.56,41541.0,19.56,79.4,1.02,47.36,33698.83,114595.36,19.55,2.05,-1.21,-1.98,44.77,-1.41,-1.05,4.08,3.32,OH,Cleveland,Mall
3246,2020-01-31,0.89105389,41.4022523,15.52206405,347847316.0,1.92983536,-0.00441386,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,3.42,OH,Cleveland,Mall
3247,2020-02-29,0.90856319,41.4022523,15.52206405,347847316.0,1.92983536,-0.00441386,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,3.82,OH,Cleveland,Mall
3248,2020-03-31,0.90856319,41.4022523,15.52206405,347847316.0,1.92983536,-0.00441386,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,4.67,OH,Cleveland,Mall
3249,2020-04-30,0.90507579,41.4022523,15.52206405,347847316.0,1.92983536,0.00198128,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.64,OH,Cleveland,Mall
3250,2020-05-31,0.90507579,41.4022523,15.52206405,347847316.0,1.92983536,-0.16755345,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,6.97,OH,Cleveland,Mall
3251,2020-06-30,0.90507579,41.4022523,15.52206405,347847316.0,1.92983536,-0.16755345,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.29,OH,Cleveland,Mall
3252,2020-07-31,0.90606979,41.4022523,15.52206405,347847316.0,1.92983536,-0.16755342,45.0,11.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.24,OH,Cleveland,Mall
3253,2020-08-31,0.90606979,41.49737616,15.52206405,347847316.0,1.92983536,-0.16693183,42.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.95,OH,Cleveland,Mall
3254,2020-09-30,0.90606979,41.49737616,15.52206405,347847316.0,1.92983536,-0.18661369,42.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,7.77,OH,Cleveland,Mall
3255,2020-10-31,0.90606979,41.49737616,15.52206405,347847316.0,1.92983536,-0.18661369,42.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,9.35,OH,Cleveland,Mall
3256,2020-11-30,0.90606979,41.49737616,15.52206405,347847316.0,1.92983536,-0.18661369,42.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,8.74,OH,Cleveland,Mall
3257,2020-12-31,0.90606979,41.49737616,15.52206405,347847316.0,1.92983536,-0.18661369,42.0,20.0,116.86,1.02,2.54,41598.64,19.37,79.6,1.01,47.82,33140.39,114939.92,19.79,2.02,-1.77,-2.48,44.86,-1.95,-3.58,50.98,9.2,OH,Cleveland,Mall
3258,2021-01-31,0.905,41.49737616,15.52206405,347847316.0,1.92983536,-0.16765816,42.0,20.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.32,OH,Cleveland,Mall
3259,2021-02-28,0.88191984,41.49737616,15.52206405,347847316.0,1.92983536,-0.13681864,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.71,OH,Cleveland,Mall
3260,2021-03-31,0.88191984,41.49737616,15.52206405,347847316.0,1.92983536,-0.13681864,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.56,OH,Cleveland,Mall
3261,2021-04-30,0.8820039,41.49737616,15.52206405,347847316.0,1.92983536,-0.14201197,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.79,OH,Cleveland,Mall
3262,2021-05-31,0.8820039,41.49737616,15.52206405,347847316.0,1.92983536,-0.14201197,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.2,OH,Cleveland,Mall
3263,2021-06-30,0.8820039,41.49737616,15.52206405,347847316.0,1.92983536,-0.14201197,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,8.16,OH,Cleveland,Mall
3264,2021-07-31,0.88086583,41.49737616,15.52206405,347847316.0,1.92983536,0.1282348,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.19,OH,Cleveland,Mall
3265,2021-08-31,0.88086583,41.49737616,15.52206405,347847316.0,1.92983536,0.11571514,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.85,OH,Cleveland,Mall
3266,2021-09-30,0.88086583,41.49737616,15.52206405,347847316.0,1.92983536,0.11571514,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.73,OH,Cleveland,Mall
3267,2021-10-31,0.88264211,41.49737616,15.52206405,347847316.0,1.92983536,0.27009001,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,10.69,OH,Cleveland,Mall
3268,2021-11-30,0.88264211,41.49737616,15.52206405,347847316.0,1.92983536,0.27009001,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,11.39,OH,Cleveland,Mall
3269,2021-12-31,0.88264211,41.49737616,15.52206405,347847316.0,1.92983536,0.27009001,43.0,12.0,122.31,4.66,2.83,46826.0,19.2,79.78,1.01,46.04,34551.57,122524.23,19.95,1.98,-0.77,-1.43,44.93,-0.94,3.27,-20.77,9.65,OH,Cleveland,Mall
3270,2022-01-31,0.88149519,41.53795029,15.52206405,347847316.0,1.92983536,0.31415874,41.0,12.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,10.29,OH,Cleveland,Mall
3271,2022-02-28,0.86456105,41.68702773,16.38176189,378915098.0,2.39126519,0.31748471,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,11.96,OH,Cleveland,Mall
3272,2022-03-31,0.86456105,41.68702773,16.38176189,378915098.0,2.39126519,0.31748471,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,12.62,OH,Cleveland,Mall
3273,2022-04-30,0.88201755,41.68702773,16.38176189,378915098.0,2.39126519,0.38499896,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,17.68,OH,Cleveland,Mall
3274,2022-05-31,0.88201755,41.68702773,16.38176189,378915098.0,2.39126519,0.38499896,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,17.19,OH,Cleveland,Mall
3275,2022-06-30,0.88201755,41.68702773,16.38176189,378915098.0,2.39126519,0.38499896,41.0,15.0,132.07,7.98,2.85,48213.34,19.05,79.94,1.0,46.78,34676.32,120418.16,20.1,1.95,-0.8,-1.38,44.99,-0.95,-0.59,-9.56,17.8,OH,Cleveland,Mall
